user_id,lang1_count,lang2_count,lang3_count,lang4_count,lang5_count,lang6_count,lang7_count,lang8_count,lang9_count,lang10_count,lang1_norm_count,lang2_norm_count,lang3_norm_count,lang4_norm_count,lang5_norm_count,lang6_norm_count,lang7_norm_count,lang8_norm_count,lang9_norm_count,lang10_norm_count
11,13,42,46,5,9,38,44,10,31,1,0.7577943262664852,0.4213048715597685,0.3969335355532759,0.2741604036988191,0.2656048581536075,0.2287458041304111,0.2222658045378533,0.1822158491407513,0.1720284053630616,0.1607667087441261
12,13,9,42,46,5,1,17,10,39,3,0.6684546135997341,0.207993000124812,0.1339043986121942,0.1174276551283719,0.1174276551283719,0.0740886015126178,0.0740886015126178,0.0433390536157541,0.0433390536157541,0.0433390536157541
13,13,9,46,42,5,38,16,4,17,1,0.7737030792827204,0.391588058827191,0.3396934596662253,0.2741604036988191,0.2000718021862013,0.1915162566409897,0.1915162566409897,0.1607667087441261,0.1481772030252355,0.1339043986121942
14,13,5,42,46,9,38,16,1,10,44,0.7003033346634111,0.5390778816185963,0.3969335355532759,0.3902088492655634,0.3351443791799459,0.2656048581536075,0.2153674589788157,0.2153674589788157,0.2153674589788157,0.1822158491407513
15,13,46,5,1,44,42,9,38,16,10,0.8048836827093012,0.3995092567658017,0.2963544060504712,0.2563044506533691,0.2287458041304111,0.2222658045378533,0.2000718021862013,0.1822158491407513,0.1339043986121942,0.1174276551283719
16,13,16,46,9,31,44,5,10,38,32,0.7360824843221759,0.2563044506533691,0.207993000124812,0.1607667087441261,0.0979398038504438,0.0740886015126178,0.0740886015126178,0.0740886015126178,0.0433390536157541,0.0433390536157541
17,13,9,42,46,16,4,5,38,44,47,0.6827659521445353,0.3859611145046489,0.3859611145046489,0.2287458041304111,0.2153674589788157,0.207993000124812,0.1720284053630616,0.1339043986121942,0.1174276551283719,0.0979398038504438
18,13,9,46,38,4,42,5,47,16,44,0.8245768706641121,0.6098396660199304,0.4974490606162455,0.467038299874605,0.4649892801059783,0.4556261637403515,0.3721002075492629,0.3599210181038771,0.337443118485756,0.3059328039752558
19,13,46,9,38,44,16,5,6,47,42,0.6763758115383449,0.4349271124429452,0.2929608747429167,0.2348553102567439,0.2287458041304111,0.2287458041304111,0.2153674589788157,0.2153674589788157,0.2000718021862013,0.1481772030252355
20,13,9,46,5,44,16,42,10,38,47,0.768873191426857,0.2461170068756794,0.2287458041304111,0.2287458041304111,0.1339043986121942,0.1339043986121942,0.1339043986121942,0.0979398038504438,0.0740886015126178,0.0740886015126178
21,13,46,5,9,44,38,16,31,14,3,0.7581057565829196,0.3279357656004687,0.2610557776673281,0.2153674589788157,0.2153674589788157,0.2000718021862013,0.1481772030252355,0.1339043986121942,0.1339043986121942,0.0979398038504438
22,13,42,9,46,5,38,16,44,4,1,0.7704283776238569,0.39562201900087,0.3599210181038771,0.2461170068756794,0.207993000124812,0.1607667087441261,0.1607667087441261,0.1481772030252355,0.1339043986121942,0.1174276551283719
23,13,42,46,9,38,44,5,1,10,16,0.8116618667367658,0.6503554584971691,0.4867514141610687,0.4419966145765671,0.4302588046626653,0.3653114337660827,0.3522829653851158,0.3418973987370062,0.337443118485756,0.2996435042691232
24,13,9,46,42,38,4,47,5,44,16,0.8300403857999502,0.4683828114135327,0.4453634207288406,0.4263715668977336,0.3995092567658017,0.3704430075630889,0.3561702031500476,0.3561702031500476,0.2996435042691232,0.2858324165912593
25,13,47,38,9,5,4,46,42,16,44,0.8172211521545628,0.4020243671130865,0.3929496983619873,0.3542442545038129,0.3440568107261232,0.3327951141071876,0.2963544060504712,0.2610557776673281,0.2461170068756794,0.2222658045378533
26,13,42,9,46,38,5,16,44,29,47,0.7546290746486501,0.3873958643418773,0.3118725129920311,0.3089439117693617,0.2894560604914336,0.2348553102567439,0.2153674589788157,0.2000718021862013,0.1720284053630616,0.1174276551283719
27,13,38,9,5,46,4,44,16,32,47,0.7800746189390427,0.4809723171324233,0.4797780336688067,0.3687597088689381,0.3502850145414877,0.3351443791799459,0.3147230087980072,0.2563044506533691,0.207993000124812,0.1607667087441261
28,13,42,9,46,5,38,44,4,18,17,0.7829650864743048,0.5616805489014643,0.5278161849996607,0.5194520222414585,0.4723177560562879,0.4243736160541054,0.3942942099009149,0.3617481952125225,0.346173459258783,0.3202056083882972
29,13,9,42,4,46,47,16,38,5,44,0.7484898682420411,0.541126901387223,0.4349271124429452,0.4137820611788431,0.4103885298712887,0.2963544060504712,0.278194363872498,0.2461170068756794,0.2406344072853893,0.2348553102567439
30,13,9,38,46,5,4,44,42,47,1,0.8237387227535703,0.5134886367913184,0.5121663033327666,0.4541100070004913,0.4170711593974952,0.3873958643418773,0.384506843663259,0.3440568107261232,0.325420655253184,0.325420655253184
31,13,9,38,46,42,47,5,4,16,44,0.8063081075474942,0.5611209284713514,0.414889711070193,0.4092329806925637,0.4080648023110133,0.3995092567658017,0.3969335355532759,0.3522829653851158,0.3522829653851158,0.3228449340406581
32,13,9,38,5,46,44,4,42,20,16,0.7848841193133494,0.6206558127732631,0.4729597234994978,0.3815375622277338,0.3769230071556467,0.3147230087980072,0.2820816016374298,0.2699682092135054,0.2513320537405661,0.2461170068756794
33,13,9,46,16,4,42,44,5,17,29,0.6595645223730005,0.2894560604914336,0.2287458041304111,0.0979398038504438,0.0740886015126178,0.0740886015126178,0.0433390536157541,0.0433390536157541,0.0433390536157541,0.0433390536157541
34,13,46,5,38,9,16,42,44,31,14,0.7456827160245849,0.3228449340406581,0.2929608747429167,0.278194363872498,0.2406344072853893,0.2287458041304111,0.207993000124812,0.1607667087441261,0.1607667087441261,0.1339043986121942
35,13,46,5,9,42,38,4,16,44,31,0.7179183983625702,0.2929608747429167,0.2820816016374298,0.2699682092135054,0.2699682092135054,0.207993000124812,0.1915162566409897,0.1822158491407513,0.1607667087441261,0.0740886015126178
36,13,46,9,44,5,42,16,38,47,1,0.76296905393174,0.4137820611788431,0.2963544060504712,0.2963544060504712,0.278194363872498,0.2656048581536075,0.2513320537405661,0.2153674589788157,0.1822158491407513,0.1822158491407513
37,13,46,42,9,5,38,44,17,47,6,0.736844025259524,0.615721678706041,0.5428049147816971,0.4873125034179453,0.4697106205134877,0.4502227692355596,0.4349271124429452,0.4223376067240547,0.388811610310625,0.3830325132819795
39,13,9,47,4,38,5,46,20,44,42,0.68551704215438,0.3635446620040513,0.3635446620040513,0.3396934596662253,0.3279357656004687,0.2287458041304111,0.2153674589788157,0.1607667087441261,0.1481772030252355,0.1339043986121942
40,13,46,9,16,5,47,44,14,38,10,0.7566295751316842,0.4115317199983738,0.3396934596662253,0.3202056083882972,0.302834405643029,0.2461170068756794,0.2153674589788157,0.1915162566409897,0.1822158491407513,0.1481772030252355
41,13,9,38,5,46,42,4,44,47,16,0.8405857457924123,0.5251002101808825,0.5147948109842085,0.4585954451758768,0.4478207072943588,0.4068837156198054,0.4032600717196313,0.3800214054878736,0.337443118485756,0.2929608747429167
42,13,9,46,16,42,38,5,44,1,31,0.7042722842723871,0.3599210181038771,0.302834405643029,0.2348553102567439,0.2000718021862013,0.1915162566409897,0.1915162566409897,0.1822158491407513,0.1339043986121942,0.0979398038504438
43,13,9,47,38,4,5,42,46,44,16,0.7889884973418638,0.5470483250121156,0.5134886367913184,0.4900746017622419,0.4895278626776349,0.4213048715597685,0.3815375622277338,0.3303930521659869,0.2699682092135054,0.2461170068756794
44,13,46,9,16,44,38,5,1,42,47,0.7353154786670953,0.4032600717196313,0.3118725129920311,0.2963544060504712,0.278194363872498,0.2563044506533691,0.2348553102567439,0.2287458041304111,0.207993000124812,0.2000718021862013
45,13,46,9,38,42,1,4,44,16,31,0.7518864374571399,0.2348553102567439,0.2222658045378533,0.1915162566409897,0.1915162566409897,0.1607667087441261,0.1174276551283719,0.0979398038504438,0.0979398038504438,0.0979398038504438
46,13,44,46,9,5,29,38,42,16,31,0.7463294642644137,0.4779612093383175,0.4419966145765671,0.388811610310625,0.2996435042691232,0.2963544060504712,0.2929608747429167,0.2894560604914336,0.2563044506533691,0.2513320537405661
47,13,42,46,39,9,38,44,5,17,1,0.7318509777944951,0.4710221370658937,0.4486274074102014,0.3942942099009149,0.3653114337660827,0.3147230087980072,0.2894560604914336,0.2741604036988191,0.2461170068756794,0.2222658045378533
48,13,42,46,5,9,1,44,17,38,18,0.7626714952564047,0.511721865029287,0.4478207072943588,0.3059328039752558,0.2741604036988191,0.2563044506533691,0.2461170068756794,0.2287458041304111,0.2153674589788157,0.2153674589788157
49,13,46,9,5,42,38,16,44,4,1,0.6949050262740106,0.2563044506533691,0.2348553102567439,0.1607667087441261,0.1607667087441261,0.1339043986121942,0.1339043986121942,0.0979398038504438,0.0740886015126178,0.0740886015126178
50,13,46,38,9,42,44,4,5,1,16,0.7559517842873323,0.4593250538653782,0.4007742094934727,0.3969335355532759,0.3174994573145732,0.3118725129920311,0.2929608747429167,0.2699682092135054,0.2656048581536075,0.2461170068756794
51,13,46,9,5,38,47,16,44,29,42,0.7297286496604637,0.4411380777681523,0.412662812648451,0.3174994573145732,0.2820816016374298,0.278194363872498,0.2699682092135054,0.2656048581536075,0.2656048581536075,0.2610557776673281
52,13,9,42,46,16,5,38,44,47,1,0.8488042944414402,0.559424269704939,0.4080648023110133,0.3753394632592063,0.3327951141071876,0.2741604036988191,0.2222658045378533,0.2000718021862013,0.1822158491407513,0.1822158491407513
53,13,5,38,46,3,44,26,42,1,10,0.7151657846678197,0.2222658045378533,0.207993000124812,0.2000718021862013,0.1481772030252355,0.0979398038504438,0.0979398038504438,0.0740886015126178,0.0740886015126178,0.0433390536157541
54,13,46,9,42,44,38,1,47,5,17,0.7619025188606688,0.4385202997941205,0.4137820611788431,0.3995092567658017,0.2963544060504712,0.2699682092135054,0.2656048581536075,0.2513320537405661,0.2348553102567439,0.2153674589788157
55,13,9,4,47,46,16,38,42,20,5,0.7095783079557988,0.2656048581536075,0.2287458041304111,0.1822158491407513,0.1607667087441261,0.1607667087441261,0.1339043986121942,0.1174276551283719,0.1174276551283719,0.0740886015126178
56,13,47,9,16,4,46,42,44,5,12,0.787951885119584,0.6133387430524441,0.5884497921942656,0.5835601253614354,0.5156568096720421,0.4470078725179705,0.4428483103815558,0.4233604591036277,0.4159860002496241,0.3873958643418773
57,13,42,46,9,38,5,47,4,44,16,0.8289697958960175,0.5434688129284184,0.5156568096720421,0.5080982211291128,0.4223376067240547,0.3929496983619873,0.388811610310625,0.3873958643418773,0.3396934596662253,0.3303930521659869
58,13,42,9,46,16,44,5,38,47,29,0.7891879759527723,0.2563044506533691,0.2000718021862013,0.1720284053630616,0.1720284053630616,0.1339043986121942,0.1339043986121942,0.0740886015126178,0.0740886015126178,0.0740886015126178
59,13,9,3,46,5,42,16,38,44,14,0.7103450277988772,0.3202056083882972,0.3089439117693617,0.2610557776673281,0.207993000124812,0.207993000124812,0.1915162566409897,0.1822158491407513,0.1607667087441261,0.1481772030252355
60,13,5,9,46,42,38,44,16,31,32,0.7087355656822264,0.5014453114023439,0.4621946828062821,0.3670494762555346,0.3617481952125225,0.2699682092135054,0.207993000124812,0.1607667087441261,0.0979398038504438,0.0740886015126178
62,13,46,9,42,16,5,38,44,1,31,0.7299023089317888,0.3670494762555346,0.3228449340406581,0.2461170068756794,0.207993000124812,0.1915162566409897,0.1481772030252355,0.1481772030252355,0.1481772030252355,0.0979398038504438
63,13,24,29,40,8,16,9,27,46,42,0.7394674855988426,0.6676292252666941,0.6320781213803284,0.5289593751267458,0.4548707736141279,0.3351443791799459,0.3118725129920311,0.2741604036988191,0.2563044506533691,0.2513320537405661
64,13,42,9,46,38,44,5,4,16,47,0.8844505818504843,0.5401073013698643,0.5397652618524267,0.5202774105744985,0.4578608219543209,0.39562201900087,0.391588058827191,0.3800214054878736,0.3670494762555346,0.3599210181038771
65,13,38,4,9,47,5,46,16,44,42,0.7792394161389047,0.4593250538653782,0.4385202997941205,0.419208975819716,0.414889711070193,0.3902088492655634,0.3784834327957001,0.2963544060504712,0.2820816016374298,0.2513320537405661
66,13,42,46,9,38,5,4,16,31,6,0.7158935868222932,0.2820816016374298,0.278194363872498,0.2563044506533691,0.2222658045378533,0.2222658045378533,0.1915162566409897,0.1339043986121942,0.1339043986121942,0.1174276551283719
67,13,42,46,9,44,1,18,38,5,28,0.7422859652697933,0.4170711593974952,0.3599210181038771,0.2929608747429167,0.2610557776673281,0.2513320537405661,0.2461170068756794,0.2406344072853893,0.2406344072853893,0.2153674589788157
68,13,42,9,46,16,5,10,44,31,32,0.7052237005875077,0.2461170068756794,0.2000718021862013,0.1720284053630616,0.1481772030252355,0.1481772030252355,0.0740886015126178,0.0433390536157541,0.0433390536157541,0.0433390536157541
69,13,46,38,9,5,4,47,42,44,1,0.8390135417923438,0.4948733394037197,0.3942942099009149,0.3769230071556467,0.3769230071556467,0.3635446620040513,0.3482490052114369,0.3440568107261232,0.3418973987370062,0.2461170068756794
70,13,42,9,46,5,4,28,38,47,14,0.8150528745492999,0.3482490052114369,0.2699682092135054,0.2610557776673281,0.2287458041304111,0.1822158491407513,0.1607667087441261,0.1339043986121942,0.1339043986121942,0.1339043986121942
71,13,42,46,9,5,10,47,16,38,44,0.7806877751289281,0.3800214054878736,0.3482490052114369,0.337443118485756,0.2656048581536075,0.2222658045378533,0.2000718021862013,0.1915162566409897,0.1720284053630616,0.1607667087441261
72,13,9,46,42,5,44,16,1,38,31,0.7026426479408092,0.4080648023110133,0.2741604036988191,0.2348553102567439,0.207993000124812,0.1339043986121942,0.1339043986121942,0.1339043986121942,0.1174276551283719,0.1174276551283719
73,13,9,4,47,38,3,46,42,16,5,0.8465559761887934,0.6508413105063681,0.5523547675713172,0.4677126696698596,0.3830325132819795,0.3396934596662253,0.3174994573145732,0.2820816016374298,0.2656048581536075,0.2153674589788157
74,13,44,46,5,16,9,38,1,10,14,0.7397843452913256,0.4349271124429452,0.2929608747429167,0.2858324165912593,0.1915162566409897,0.1822158491407513,0.1720284053630616,0.1481772030252355,0.1481772030252355,0.1481772030252355
75,13,46,4,42,9,47,5,44,38,29,0.7814760856668382,0.3635446620040513,0.3522829653851158,0.3279357656004687,0.2656048581536075,0.2656048581536075,0.2348553102567439,0.2287458041304111,0.2222658045378533,0.207993000124812
76,13,38,9,46,42,5,44,1,16,14,0.7748487200250083,0.429300168120403,0.3617481952125225,0.3059328039752558,0.3059328039752558,0.2858324165912593,0.2656048581536075,0.1720284053630616,0.1481772030252355,0.0740886015126178
77,13,46,9,38,4,5,44,42,47,16,0.9223782349569314,0.5344988145258672,0.510827405767841,0.4683828114135327,0.3995092567658017,0.3929496983619873,0.3902088492655634,0.3859611145046489,0.3580620624137614,0.3396934596662253
78,13,42,46,9,38,1,44,5,16,17,0.7470216135895106,0.4938254167160713,0.4044816536786047,0.3687597088689381,0.278194363872498,0.2222658045378533,0.2153674589788157,0.2000718021862013,0.1720284053630616,0.1339043986121942
79,13,46,42,9,5,38,6,44,16,10,0.8045965055940785,0.4541100070004913,0.4007742094934727,0.39562201900087,0.3482490052114369,0.3089439117693617,0.2963544060504712,0.2820816016374298,0.2699682092135054,0.2563044506533691
80,13,38,46,44,9,3,31,1,14,4,0.8322165684349396,0.2699682092135054,0.2461170068756794,0.2287458041304111,0.0979398038504438,0.0979398038504438,0.0740886015126178,0.0740886015126178,0.0740886015126178,0.0
81,13,46,42,9,38,5,16,44,1,6,0.7816900742427924,0.4642974507781811,0.3929496983619873,0.391588058827191,0.3418973987370062,0.325420655253184,0.2610557776673281,0.2563044506533691,0.2348553102567439,0.1915162566409897
82,13,9,5,46,16,4,47,42,1,44,0.7574372912522984,0.3830325132819795,0.3800214054878736,0.2894560604914336,0.2000718021862013,0.1607667087441261,0.1607667087441261,0.1607667087441261,0.1481772030252355,0.0979398038504438
83,13,46,42,44,38,9,5,1,4,31,0.7258950405444862,0.2000718021862013,0.1915162566409897,0.1720284053630616,0.1339043986121942,0.0740886015126178,0.0740886015126178,0.0740886015126178,0.0,0.0
84,13,9,46,5,16,4,47,44,32,42,0.782258624827932,0.4873125034179453,0.4181454122387411,0.3704430075630889,0.3522829653851158,0.2820816016374298,0.2820816016374298,0.2563044506533691,0.2563044506533691,0.2513320537405661
85,13,46,42,9,38,5,44,47,17,1,0.8083820208235071,0.5312097163072151,0.4850502547837803,0.4735978582784195,0.4137820611788431,0.4007742094934727,0.3929496983619873,0.3599210181038771,0.3059328039752558,0.302834405643029
86,13,9,46,4,38,5,44,10,42,16,0.7353704476875862,0.3440568107261232,0.278194363872498,0.2153674589788157,0.207993000124812,0.1481772030252355,0.1339043986121942,0.1339043986121942,0.1174276551283719,0.0979398038504438
87,13,9,35,16,46,47,4,5,20,12,0.6510834108544659,0.6011358101165428,0.5441286129123245,0.3482490052114369,0.3303930521659869,0.3279357656004687,0.3089439117693617,0.2656048581536075,0.2000718021862013,0.1720284053630616
88,13,42,46,9,5,38,44,28,32,1,0.9042988383859524,0.6789219892475657,0.6015209898414376,0.491159760910113,0.4900746017622419,0.4461888090618807,0.4340096196164949,0.4044816536786047,0.3279357656004687,0.3089439117693617
89,13,46,9,5,16,44,38,28,29,42,0.710622477034448,0.4092329806925637,0.3396934596662253,0.2894560604914336,0.2610557776673281,0.2406344072853893,0.2153674589788157,0.2000718021862013,0.1915162566409897,0.1822158491407513
90,13,42,46,5,9,38,44,47,17,36,0.7445792244424028,0.427356709889726,0.302834405643029,0.2610557776673281,0.2461170068756794,0.2406344072853893,0.2348553102567439,0.1339043986121942,0.0979398038504438,0.0740886015126178
91,13,5,46,9,16,44,42,29,38,32,0.7249299120189858,0.4748628110060905,0.3118725129920311,0.3059328039752558,0.2222658045378533,0.1607667087441261,0.1481772030252355,0.1339043986121942,0.1174276551283719,0.1174276551283719
92,13,42,46,38,5,9,44,16,1,14,0.779202954512084,0.4394000352787006,0.346173459258783,0.3118725129920311,0.3089439117693617,0.2894560604914336,0.2563044506533691,0.2406344072853893,0.2287458041304111,0.1822158491407513
93,13,9,5,46,16,42,44,4,10,20,0.7571239043028092,0.4044816536786047,0.1720284053630616,0.1607667087441261,0.1481772030252355,0.1481772030252355,0.1174276551283719,0.0979398038504438,0.0740886015126178,0.0433390536157541
94,13,46,42,9,44,5,38,16,10,17,0.7795306622536755,0.3704430075630889,0.3147230087980072,0.2222658045378533,0.2222658045378533,0.2153674589788157,0.1822158491407513,0.0979398038504438,0.0979398038504438,0.0433390536157541
95,13,9,46,5,16,42,47,44,28,4,0.8150007089757957,0.516511912296518,0.4445316090757068,0.3800214054878736,0.3440568107261232,0.3174994573145732,0.2929608747429167,0.2461170068756794,0.2461170068756794,0.2406344072853893
96,13,46,5,9,44,16,4,42,39,18,0.6787354494829624,0.207993000124812,0.1339043986121942,0.1174276551283719,0.1174276551283719,0.0433390536157541,0.0,0.0,0.0,0.0
97,13,46,38,42,9,44,1,5,47,4,0.8910795309332322,0.551437274744867,0.4032600717196313,0.373732105781741,0.3599210181038771,0.3279357656004687,0.3279357656004687,0.2929608747429167,0.2699682092135054,0.2287458041304111
98,13,46,9,42,38,29,16,5,47,24,0.7450320306370667,0.4068837156198054,0.373732105781741,0.3721002075492629,0.2894560604914336,0.2741604036988191,0.2513320537405661,0.2513320537405661,0.2461170068756794,0.2287458041304111
99,13,42,38,9,5,46,16,4,47,44,0.7960697125057957,0.3561702031500476,0.2287458041304111,0.2222658045378533,0.1915162566409897,0.1720284053630616,0.1720284053630616,0.1481772030252355,0.1339043986121942,0.0979398038504438
100,13,9,38,46,42,4,5,47,44,1,0.8743271477216458,0.5173602283206973,0.499465861165943,0.4312089198785002,0.4312089198785002,0.3995092567658017,0.391588058827191,0.3653114337660827,0.3617481952125225,0.2820816016374298
101,13,9,42,46,16,47,5,44,17,28,0.7351504017879694,0.2610557776673281,0.2610557776673281,0.2348553102567439,0.1822158491407513,0.0979398038504438,0.0979398038504438,0.0740886015126178,0.0433390536157541,0.0433390536157541
102,13,46,42,9,38,5,44,17,1,16,0.7371146945811405,0.5722984287424999,0.4376332635166691,0.4103885298712887,0.3279357656004687,0.2996435042691232,0.2929608747429167,0.2610557776673281,0.2348553102567439,0.207993000124812
103,13,38,46,5,9,44,47,42,4,16,0.8169653184805162,0.4821534038236311,0.4716719096321848,0.427356709889726,0.3753394632592063,0.3482490052114369,0.3147230087980072,0.3059328039752558,0.2929608747429167,0.2656048581536075
104,13,9,38,5,46,44,42,4,10,45,0.642658774398476,0.6335128712175568,0.5143611906816479,0.4461888090618807,0.4428483103815558,0.3147230087980072,0.2929608747429167,0.2348553102567439,0.2000718021862013,0.1720284053630616
105,13,42,9,46,44,38,5,17,16,1,0.7493130131417785,0.2996435042691232,0.2699682092135054,0.2699682092135054,0.2222658045378533,0.2000718021862013,0.1607667087441261,0.1339043986121942,0.1174276551283719,0.0979398038504438
106,13,9,46,4,38,16,47,5,44,42,0.6911484793315491,0.346173459258783,0.2894560604914336,0.2513320537405661,0.2461170068756794,0.1915162566409897,0.1607667087441261,0.1481772030252355,0.1174276551283719,0.0979398038504438
107,13,46,42,9,44,16,5,38,4,1,0.7008360597290759,0.2858324165912593,0.2699682092135054,0.2348553102567439,0.1339043986121942,0.1174276551283719,0.1174276551283719,0.0979398038504438,0.0740886015126178,0.0740886015126178
108,13,9,46,16,4,5,47,38,44,31,0.7522624704148532,0.4213048715597685,0.3815375622277338,0.2858324165912593,0.278194363872498,0.2699682092135054,0.2656048581536075,0.2000718021862013,0.1720284053630616,0.1720284053630616
109,13,32,46,5,42,9,44,1,16,29,0.6611168542338125,0.3784834327957001,0.3089439117693617,0.2563044506533691,0.2287458041304111,0.1174276551283719,0.0979398038504438,0.0979398038504438,0.0740886015126178,0.0740886015126178
110,13,9,46,16,42,47,5,44,31,1,0.6830353027901914,0.2894560604914336,0.1822158491407513,0.1607667087441261,0.1339043986121942,0.1174276551283719,0.1174276551283719,0.0979398038504438,0.0,0.0
111,13,46,44,5,9,38,42,47,10,14,0.7926520667575326,0.3942942099009149,0.2699682092135054,0.2656048581536075,0.2461170068756794,0.1822158491407513,0.1607667087441261,0.1481772030252355,0.1481772030252355,0.1481772030252355
112,13,42,9,38,46,16,4,44,29,24,0.6574210648966363,0.2222658045378533,0.1822158491407513,0.1339043986121942,0.0979398038504438,0.0979398038504438,0.0433390536157541,0.0433390536157541,0.0433390536157541,0.0
113,13,38,5,46,42,9,44,17,45,1,0.9250296768627668,0.5376897158997729,0.4906185584476091,0.4748628110060905,0.4729597234994978,0.4548707736141279,0.4159860002496241,0.2699682092135054,0.2610557776673281,0.2563044506533691
114,13,9,46,42,5,38,16,44,1,47,0.8432225670866238,0.5362832843188999,0.5134886367913184,0.5038691626123978,0.3815375622277338,0.3599210181038771,0.3561702031500476,0.3228449340406581,0.2699682092135054,0.2656048581536075
115,13,46,16,9,4,47,5,42,31,1,0.714566601957732,0.3279357656004687,0.3202056083882972,0.2894560604914336,0.2563044506533691,0.207993000124812,0.1720284053630616,0.1481772030252355,0.1174276551283719,0.1174276551283719
116,13,9,42,46,38,4,47,5,44,16,0.8442990237661393,0.5807956456325185,0.530090467776823,0.519036925572238,0.4541100070004913,0.419208975819716,0.3653114337660827,0.346173459258783,0.337443118485756,0.2741604036988191
117,13,9,46,4,5,47,38,42,44,1,0.7762074746525024,0.4850502547837803,0.4809723171324233,0.4419966145765671,0.3580620624137614,0.3522829653851158,0.346173459258783,0.3396934596662253,0.3089439117693617,0.2963544060504712
118,13,42,9,47,46,4,5,38,16,44,0.7583719765411859,0.5826465534923411,0.5486365750068721,0.5169369118941738,0.4748628110060905,0.3995092567658017,0.3830325132819795,0.325420655253184,0.3059328039752558,0.2996435042691232
119,13,9,46,38,5,16,44,3,4,47,0.7551783893890782,0.4436932733429793,0.4312089198785002,0.384506843663259,0.3753394632592063,0.3174994573145732,0.2858324165912593,0.2513320537405661,0.2461170068756794,0.2287458041304111
120,13,46,9,5,42,38,16,6,44,1,0.7759446216108772,0.4873125034179453,0.3704430075630889,0.3522829653851158,0.346173459258783,0.3279357656004687,0.3202056083882972,0.3174994573145732,0.2996435042691232,0.2610557776673281
121,13,42,46,9,38,5,44,1,32,16,0.7584162821409866,0.4785702551912225,0.4578608219543209,0.4563762528395703,0.4056894321561889,0.3418973987370062,0.2820816016374298,0.2461170068756794,0.207993000124812,0.2000718021862013
122,13,42,9,44,46,32,38,17,5,3,0.7510829477633874,0.4791758503408944,0.4253772596533251,0.3580620624137614,0.2996435042691232,0.2894560604914336,0.278194363872498,0.2699682092135054,0.2513320537405661,0.1174276551283719
123,13,46,9,5,42,4,38,47,44,18,0.7900481070899997,0.4181454122387411,0.3995092567658017,0.3502850145414877,0.3059328039752558,0.2963544060504712,0.2963544060504712,0.2963544060504712,0.2513320537405661,0.2348553102567439
124,13,46,26,42,9,16,1,5,38,44,0.7403103663233771,0.4943506622840186,0.4502227692355596,0.4020243671130865,0.3830325132819795,0.3147230087980072,0.3089439117693617,0.2894560604914336,0.2513320537405661,0.2348553102567439
125,13,9,4,42,47,38,44,29,46,5,0.7902127263401406,0.3942942099009149,0.3753394632592063,0.3482490052114369,0.3303930521659869,0.278194363872498,0.2563044506533691,0.2287458041304111,0.2222658045378533,0.1915162566409897
126,13,24,40,29,8,16,9,27,46,36,0.6499896147013791,0.6398754399255224,0.5169369118941738,0.5090157139555631,0.4748628110060905,0.3769230071556467,0.3147230087980072,0.2741604036988191,0.2610557776673281,0.2513320537405661
128,13,9,46,6,16,42,47,28,4,5,0.7183059054624871,0.3902088492655634,0.3617481952125225,0.346173459258783,0.302834405643029,0.2996435042691232,0.2858324165912593,0.2287458041304111,0.2222658045378533,0.2222658045378533
129,13,44,46,5,42,38,9,32,1,17,0.8165804161632971,0.616726895437521,0.5910255134067915,0.523117087284561,0.4533437868162019,0.4411380777681523,0.429300168120403,0.4115317199983738,0.3942942099009149,0.3753394632592063
130,13,38,9,42,46,5,1,44,4,10,0.7512251796645991,0.4080648023110133,0.391588058827191,0.3418973987370062,0.302834405643029,0.2513320537405661,0.1822158491407513,0.1720284053630616,0.1339043986121942,0.0740886015126178
131,13,46,9,42,5,44,16,47,10,1,0.7065272198889289,0.3769230071556467,0.3147230087980072,0.302834405643029,0.2858324165912593,0.2406344072853893,0.2406344072853893,0.2000718021862013,0.2000718021862013,0.1915162566409897
132,13,42,46,9,44,5,38,32,47,17,0.8909385947620342,0.6851660163610963,0.6473930354035127,0.5991888116935001,0.523516666284442,0.5152266792807703,0.5112755710281366,0.4767326066392195,0.4510116086682645,0.4283328560164307
133,13,9,38,42,46,44,5,16,47,4,0.7510354950398606,0.3482490052114369,0.2563044506533691,0.2563044506533691,0.2153674589788157,0.1720284053630616,0.1720284053630616,0.1607667087441261,0.1339043986121942,0.0979398038504438
134,13,46,9,44,16,5,4,1,17,42,0.6986115585724213,0.3279357656004687,0.325420655253184,0.2222658045378533,0.2222658045378533,0.2222658045378533,0.2153674589788157,0.2153674589788157,0.2153674589788157,0.2000718021862013
135,13,47,4,9,16,5,38,42,46,20,0.7486841204681336,0.5599928202900786,0.5476864597910375,0.4510116086682645,0.4283328560164307,0.4007742094934727,0.3800214054878736,0.3635446620040513,0.3228449340406581,0.1481772030252355
136,13,38,9,46,4,47,5,42,44,16,0.8125197575361288,0.4999641709635302,0.4821534038236311,0.4159860002496241,0.388811610310625,0.3542442545038129,0.3279357656004687,0.2996435042691232,0.2858324165912593,0.278194363872498
137,13,9,4,38,29,46,16,47,5,20,0.749168212137937,0.3830325132819795,0.2996435042691232,0.2820816016374298,0.2513320537405661,0.2153674589788157,0.207993000124812,0.1607667087441261,0.1339043986121942,0.1174276551283719
138,13,32,46,9,38,4,42,5,47,44,0.9500579716742786,0.7710599142202408,0.7568095958192711,0.6870825466596544,0.6771365781519815,0.6458804546245096,0.6405447424129329,0.6143665130671305,0.6082269190425024,0.5550609186450411
